dato_fuld,dato,år,Artist,spillested,adresse,Coordinates,Latitude,Longitude,Genre,Arrangementstype
07/11/1975,7. nov.,1975,Rondini Trio,Restaurant Aakrogen,Aakrogs Strandvej,"56.204044, 10.283115",56.204044,10.283115,underholdningsmusik,spil til dans
07/11/1975,7. nov.,1975,Kraan,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,pop/rock/beat,koncert
07/11/1975,7. nov.,1975,N/A,Box 72,Frederiksgade 72,"56.1542223,10.1987111",56.1542223,10.1987111,N/A,N/A
07/11/1975,7. nov.,1975,Aroisa,Tagskægget,Klostergade 32-34,"56.158925,10.2041491",56.158925,10.2041491,jazz,koncert
07/11/1975,7. nov.,1975,N/A,Aarslev Kro,Silkeborgvej 900,"56.154596,10.0361155",56.154596,10.0361155,underholdningsmusik,spil til dans; spil til spisning
08/11/1975,8. nov.,1975,N/A,Box 72,Frederiksgade 72,"56.1542223,10.1987111",56.1542223,10.1987111,N/A,N/A
08/11/1975,8. nov.,1975,Rondini Trio,Restaurant Aakrogen,Aakrogs Strandvej,"56.204044, 10.283115",56.204044,10.283115,underholdningsmusik,spil til dans
08/11/1975,8. nov.,1975,Swinging Rangers,Niels Peters Kro,Solbjerg Hovedgade 73,"56.037924,10.0796517",56.037924,10.0796517,underholdningsmusik,spil til dans
08/11/1975,8. nov.,1975,N/A,Ny Mølle,Nymøllevej 8,"56.2100199,10.1492362",56.2100199,10.1492362,underholdningsmusik,spil til dans; spil til spisning
08/11/1975,8. nov.,1975,Park Lane,Box 72,Frederiksgade 72,"56.1542223,10.1987111",56.1542223,10.1987111,pop/rock/beat,koncert
08/11/1975,8. nov.,1975,N/A,Ambassadør,Mejlgade 20,"56.1582695,10.2074661",56.1582695,10.2074661,N/A,spil til dans
08/11/1975,8. nov.,1975,Gina og Walther,Hotel Atlantic,Europaplads 10,"56.1526796,10.2096311",56.1526796,10.2096311,underholdningsmusik,koncert
08/11/1975,8. nov.,1975,Spillemændene,Vestergade 58,Vestergade 58,"56.1575526,10.1983342",56.1575526,10.1983342,folk/folkemusik/spillemandsmusik,koncert
08/11/1975,8. nov.,1975,Mike Carr's trio,Tagskægget,Klostergade 32-34,"56.158925,10.2041491",56.158925,10.2041491,jazz,koncert
08/11/1975,8. nov.,1975,Peter Gunn,La Belle,Mindegade 6,"56.1537987,10.2084068",56.1537987,10.2084068,N/A,DJ-sæt
08/11/1975,8. nov.,1975,Kaj P. Duo,Bryggergaarden,Graven 27/29,"56.158779,10.2071391",56.158779,10.2071391,underholdningsmusik,spil til dans
08/11/1975,8. nov.,1975,"Svenne, John og Jenner",Maritza,Frederiksgade 76,"56.1540376,10.2017395",56.1540376,10.2017395,N/A,koncert
08/11/1975,8. nov.,1975,Lady Mariann,Den blaa fugl,Frederiksgade 76,"56.1540376,10.2017395",56.1540376,10.2017395,N/A,koncert
08/11/1975,8. nov.,1975,N/A,Holme Kro,Holme Byvej 22,"56.1139882,10.1709166",56.1139882,10.1709166,underholdningsmusik,spil til dans
08/11/1975,8. nov.,1975,N/A,Aarslev Kro,Silkeborgvej 900,"56.154596,10.0361155",56.154596,10.0361155,underholdningsmusik,spil til dans; spil til spisning
08/11/1975,8. nov.,1975,Trio Taverna,Sabro Kro,Viborgvej 780,"56.2126229,10.0108483",56.2126229,10.0108483,underholdningsmusik,spil til dans; spil til spisning
08/11/1975,8. nov.,1975,Aarhus studenterrevy,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,musikteater,forestilling
08/11/1975,8. nov.,1975,Tyrolerorkester v. Henrik Petersen,Ørnereden,Ørneredevej 55,"56.1011763,10.2339817",56.1011763,10.2339817,underholdningsmusik,spil til dans
08/11/1975,8. nov.,1975,Alfa-omega,Varna,Ørneredevej 3,"56.1247937,10.211454",56.1247937,10.211454,underholdningsmusik,spil til dans
08/11/1975,8. nov.,1975,N/A,Skæring Strandkro,Strandtoften 52,"56.2345785,10.3343379",56.2345785,10.3343379,underholdningsmusik,spil til dans; spil til spisning
08/11/1975,8. nov.,1975,Ejvind Larsen/Ebbe Reich Kløvedal,Aarhus Teater,Teatergaden 1,"56.156178,10.208474",56.156178,10.208474,musikteater,forestilling
08/11/1975,8. nov.,1975,Det Jyske Musikkonservatorium,Det Jyske Musikkonservatorium,Fuglesangs Allé 26,"56.1641171,10.180192",56.1641171,10.180192,klassisk,matiné
08/11/1975,8. nov.,1975,N/A,Gl. Løgten Strandkro,Strandvejen 210,"56.2894197,10.3792839",56.2894197,10.3792839,underholdningsmusik,spil til dans; spil til spisning
08/11/1975,8. nov.,1975,N/A,Åby Kroen,Silkeborgvej 228,"56.155537,10.1657658",56.155537,10.1657658,underholdningsmusik,spil til dans; bal
08/11/1975,8. nov.,1975,F.P.F. Tambourkorps,Viby bibliotek,Skanderborgvej 170,"56.1305667,10.1620717",56.1305667,10.1620717,marchmusik,koncert
09/11/1975,9. nov.,1975,John Cale & Blue sun,Gellerupscenen,Gudrunsvej 78-80,"56.1558972,10.1327335",56.1558972,10.1327335,pop/rock/beat,koncert
09/11/1975,9. nov.,1975,N/A,Ny Mølle,Nymøllevej 8,"56.2100199,10.1492362",56.2100199,10.1492362,underholdningsmusik,spil til spisning
09/11/1975,9. nov.,1975,N/A,Ambassadør,Mejlgade 20,"56.1582695,10.2074661",56.1582695,10.2074661,N/A,spil til dans
09/11/1975,9. nov.,1975,Coma; Husband; Mila Mamo; Enhjørningen; Brødrene Hot; Sand på gulvet; Storyville Stompers,Vestergade 58,Vestergade 58,"56.1575526,10.1983342",56.1575526,10.1983342,N/A,koncert
09/11/1975,9. nov.,1975,Mike Carr's trio,Tagskægget,Klostergade 32-34,"56.158925,10.2041491",56.158925,10.2041491,jazz,koncert
09/11/1975,9. nov.,1975,Peter Gunn,La Belle,Mindegade 6,"56.1537987,10.2084068",56.1537987,10.2084068,N/A,DJ-sæt
09/11/1975,9. nov.,1975,Kaj P. Duo,Bryggergaarden,Graven 27/29,"56.158779,10.2071391",56.158779,10.2071391,underholdningsmusik,spil til dans
03/11/1980,3. nov.,1980,Jysk Akademisk Kor,Holme kirke,Bushøjvej 284,"56.1142724,10.1695383",56.1142724,10.1695383,klassisk,koncert
03/11/1980,3. nov.,1980,Carsten Bieler,Stenkalven,Jægergårdsgade 81,"56.1482851,10.1995419",56.1482851,10.1995419,N/A,koncert
03/11/1980,3. nov.,1980,Maria Kämmerling; Erling Møldrup,Det Jyske Musikkonservatorium,Fuglesangs Allé 26,"56.1641171,10.180192",56.1641171,10.180192,N/A,koncert
03/11/1980,3. nov.,1980,Keyserlig Mayestaits Acteurs,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,musikteater,forestilling
04/11/1980,4. nov.,1980,Viby Blandede Kor,Fredenskirken,Rosenvangs Allé 51,"56.129237,10.1810428",56.129237,10.1810428,klassisk,koncert
04/11/1980,4. nov.,1980,N/A,Statsbiblioteket,Victor Albecks Vej 1,"56.1701747,10.1966641",56.1701747,10.1966641,klassisk,pladekoncert
04/11/1980,4. nov.,1980,Steen Hattesen,Stenkalven,Jægergårdsgade 81,"56.1482851,10.1995419",56.1482851,10.1995419,N/A,koncert
04/11/1980,4. nov.,1980,Keyserlig Mayestaits Acteurs,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,musikteater,forestilling
04/11/1980,4. nov.,1980,Hans Erik Deckert; Kaja Klausen,Skødstrup Kirke,Kirkepladsen 4,"56.2628931,10.3063767",56.2628931,10.3063767,N/A,koncert
04/11/1980,4. nov.,1980,John Dee,Starlight Disco,Frederiksgade 76,"56.1540376,10.2017395",56.1540376,10.2017395,N/A,DJ-sæt
04/11/1980,4. nov.,1980,Visens Venner,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,underholdningsmusik,koncert
04/11/1980,4. nov.,1980,Giullari,Maritza,Frederiksgade 76,"56.1540376,10.2017395",56.1540376,10.2017395,N/A,koncert; spil til dans
04/11/1980,4. nov.,1980,Disco Sounds,Blue Heaven Night Club,Skt. Knuds Gade 3-5,"56.1515699,10.200528",56.1515699,10.200528,N/A,N/A
04/11/1980,4. nov.,1980,Alex Riel; Arild Andersen; Steve Dobrogolz; Radka Toneff,City Jazz House,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
05/11/1980,5. nov.,1980,The Dubliners,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,folk/folkemusik/spillemandsmusik,koncert
05/11/1980,5. nov.,1980,John Dee,Starlight Disco,Frederiksgade 76,"56.1540376,10.2017395",56.1540376,10.2017395,N/A,DJ-sæt
05/11/1980,5. nov.,1980,N/A,Jazzbar Bent J,Nørre Allé 66,"56.1598911,10.2008777",56.1598911,10.2008777,jazz,koncert
05/11/1980,5. nov.,1980,Keyserlig Mayestaits Acteurs,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,musikteater,forestilling
05/11/1980,5. nov.,1980,Disco Sounds,Blue Heaven Night Club,Skt. Knuds Gade 3-5,"56.1515699,10.200528",56.1515699,10.200528,N/A,N/A
05/11/1980,5. nov.,1980,N/A,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,N/A,open-mic
05/11/1980,5. nov.,1980,Frode Veddinge,Stenkalven,Jægergårdsgade 81,"56.1482851,10.1995419",56.1482851,10.1995419,folk/folkemusik/spillemandsmusik,koncert
06/11/1980,6. nov.,1980,N/A,Hotel Atlantic Tagterrasse,Europaplads 10,"56.1526796,10.2096311",56.1526796,10.2096311,underholdningsmusik,spil til dans; spil til spisning
06/11/1980,6. nov.,1980,Frankfurt City Blues Band,City Jazz House,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
06/11/1980,6. nov.,1980,Disco Sounds,Blue Heaven Night Club,Skt. Knuds Gade 3-5,"56.1515699,10.200528",56.1515699,10.200528,N/A,N/A
06/11/1980,6. nov.,1980,Janne Schaffer Group,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,pop/rock/beat,koncert
06/11/1980,6. nov.,1980,Det Beskidte Dusin,City Jazz House,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
06/11/1980,6. nov.,1980,Keyserlig Mayestaits Acteurs,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,musikteater,forestilling
06/11/1980,6. nov.,1980,Horst Lösche,La Belle,Mindegade 6,"56.1537987,10.2084068",56.1537987,10.2084068,underholdningsmusik,spil til dans
06/11/1980,6. nov.,1980,N/A,Vestergade 58,Vestergade 58,"56.1575526,10.1983342",56.1575526,10.1983342,N/A,N/A
06/11/1980,6. nov.,1980,N/A,Gizmo,Paradisgade 9,"56.1600663,10.2067786",56.1600663,10.2067786,N/A,N/A
06/11/1980,6. nov.,1980,N/A,Skæring Strandkro,Strandtoften 52,"56.2345785,10.3343379",56.2345785,10.3343379,underholdningsmusik,spil til dans
06/11/1980,6. nov.,1980,John Dee,Starlight Disco,Frederiksgade 76,"56.1540376,10.2017395",56.1540376,10.2017395,N/A,DJ-sæt
06/11/1980,6. nov.,1980,Kaptajn Aud Berntsen,Frelsens hær,Klostergade 54,"56.1589757,10.2006704",56.1589757,10.2006704,N/A,spil til spisning
06/11/1980,6. nov.,1980,Vin Garbutt,Århus Musikteater,Østergade 12,"56.1540907,10.2033134",56.1540907,10.2033134,folk/folkemusik/spillemandsmusik,koncert
06/11/1980,6. nov.,1980,"Dorte, Mimse og Peter",Stenkalven,Jægergårdsgade 81,"56.1482851,10.1995419",56.1482851,10.1995419,N/A,koncert
06/11/1980,6. nov.,1980,Gabrieli Kvartetten,Aarhus katedralskole,Skolegyde 1-3,"56.157232,10.211452",56.157232,10.211452,klassisk,koncert
06/11/1980,6. nov.,1980,N/A,Varna,Ørneredevej 3,"56.1247937,10.211454",56.1247937,10.211454,underholdningsmusik,spil til dans
07/11/1980,7. nov.,1980,Keyserlig Mayestaits Acteurs,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,musikteater,forestilling
07/11/1980,7. nov.,1980,Arosia,City Jazz House,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
07/11/1980,7. nov.,1980,Swedish Design,Tropicana,Skt. Knuds Gade 3-5,"56.1515699,10.200528",56.1515699,10.200528,pop/rock/beat,koncert
07/11/1980,7. nov.,1980,Ublabu,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,pop/rock/beat,koncert
07/11/1980,7. nov.,1980,N/A,Gizmo,Paradisgade 9,"56.1600663,10.2067786",56.1600663,10.2067786,N/A,N/A
07/11/1980,7. nov.,1980,Baldur,Vestergade 58,Vestergade 58,"56.1575526,10.1983342",56.1575526,10.1983342,pop/rock/beat,koncert
07/11/1980,7. nov.,1980,N/A,Hotel Atlantic Tagterrasse,Europaplads 10,"56.1526796,10.2096311",56.1526796,10.2096311,underholdningsmusik,spil til dans; spil til spisning
07/11/1980,7. nov.,1980,N/A,Varna,Ørneredevej 3,"56.1247937,10.211454",56.1247937,10.211454,underholdningsmusik,spil til dans
07/11/1980,7. nov.,1980,N/A,Skæring forsamlingshus,Egå Møllevej 7,"56.2299819,10.2906797",56.2299819,10.2906797,musikteater,forestilling
07/11/1980,7. nov.,1980,Horst Lösche,La Belle,Mindegade 6,"56.1537987,10.2084068",56.1537987,10.2084068,underholdningsmusik,spil til dans
07/11/1980,7. nov.,1980,Vedsten Kvartetten,Helsingør Teater (DGB),Viborgvej 2,"56.159094,10.1893967",56.159094,10.1893967,klassisk,koncert
07/11/1980,7. nov.,1980,Spartakus,Musikcaféen,Mejlgade 51-53,"56.1598092,10.2101701",56.1598092,10.2101701,N/A,koncert
07/11/1980,7. nov.,1980,Ballet Mecaque; Still; Normals og Flunx,Fronthuset,Mejlgade 53,"56.1599711,10.2102918",56.1599711,10.2102918,pop/rock/beat,koncert
07/11/1980,7. nov.,1980,N/A,Vestergade 58,Vestergade 58,"56.1575526,10.1983342",56.1575526,10.1983342,N/A,N/A
07/11/1980,7. nov.,1980,John Dee,Starlight Disco,Frederiksgade 76,"56.1540376,10.2017395",56.1540376,10.2017395,N/A,DJ-sæt
07/11/1980,7. nov.,1980,Palle Mikkelborg,Det Jyske Musikkonservatorium,Fuglesangs Allé 26,"56.1641171,10.180192",56.1641171,10.180192,N/A,koncert
08/11/1980,8. nov.,1980,McEwans Export,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,folk/folkemusik/spillemandsmusik,koncert
08/11/1980,8. nov.,1980,Keyserlig Mayestaits Acteurs,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,musikteater,forestilling
08/11/1980,8. nov.,1980,Arosia,City Jazz House,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
08/11/1980,8. nov.,1980,N/A,Skæring forsamlingshus,Egå Møllevej 7,"56.2299819,10.2906797",56.2299819,10.2906797,musikteater,forestilling
08/11/1980,8. nov.,1980,The Fred Banana Combo,Vestergade 58,Vestergade 58,"56.1575526,10.1983342",56.1575526,10.1983342,pop/rock/beat,koncert
08/11/1980,8. nov.,1980,N/A,Sabro Kro,Viborgvej 780,"56.2126229,10.0108483",56.2126229,10.0108483,underholdningsmusik,spil til dans
08/11/1980,8. nov.,1980,Ecvador,Tranbjerg Kro,Tranbjerg Hovedgade 37,"56.095539,10.1340585",56.095539,10.1340585,underholdningsmusik,spil til dans
08/11/1980,8. nov.,1980,N/A,Vestergade 58,Vestergade 58,"56.1575526,10.1983342",56.1575526,10.1983342,N/A,N/A
08/11/1980,8. nov.,1980,Swedish Design,Tropicana,Skt. Knuds Gade 3-5,"56.1515699,10.200528",56.1515699,10.200528,pop/rock/beat,koncert
08/11/1980,8. nov.,1980,N/A,Gizmo,Paradisgade 9,"56.1600663,10.2067786",56.1600663,10.2067786,N/A,N/A
08/11/1980,8. nov.,1980,John Dee,Starlight Disco,Frederiksgade 76,"56.1540376,10.2017395",56.1540376,10.2017395,N/A,DJ-sæt
08/11/1980,8. nov.,1980,Karl Petersen,Det Jyske Musikkonservatorium,Fuglesangs Allé 26,"56.1641171,10.180192",56.1641171,10.180192,klassisk,matiné
09/11/1980,9. nov.,1980,Vedsten Kvartetten,Helsingør Teater (DGB),Viborgvej 2,"56.159094,10.1893967",56.159094,10.1893967,klassisk,koncert
09/11/1980,9. nov.,1980,Asger Troelsen,Ravnsbjergkirken,Grøfthøjparken 1,"56.1228999,10.1414984",56.1228999,10.1414984,klassisk,koncert
09/11/1980,9. nov.,1980,Finn Odderskovs Kvartet,City Jazz House,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,matiné
09/11/1980,9. nov.,1980,Ole Bundgård,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,N/A,koncert
09/11/1980,9. nov.,1980,Kommandør Håkon Dalström; oberst Svend Nielson,Frelsens hær,Klostergade 54,"56.1589757,10.2006704",56.1589757,10.2006704,N/A,koncert
09/11/1980,9. nov.,1980,Peter Belli,Tordenskjold,Store Torv 4,"56.1575631,10.2073974",56.1575631,10.2073974,pop/rock/beat,spil til dans; koncert
09/11/1980,9. nov.,1980,Keyserlig Mayestaits Acteurs,Stakladen,Nordre Ringgade 3,"56.1712136,10.1977939",56.1712136,10.1977939,musikteater,forestilling
04/11/1985,4. nov.,1985,Paco de Lucia Sextet,Musikhuset,Thomas Jensens Allé 2,"56.1529864,10.1964921",56.1529864,10.1964921,N/A,koncert
04/11/1985,4. nov.,1985,Lystrup-Elsted Koret,Elsted skole,Elsted Skolevej 6,"56.241534,10.2263021",56.241534,10.2263021,N/A,koncert
04/11/1985,4. nov.,1985,Det Jyske Musikkonservatorium,Det Jyske Musikkonservatorium,Fuglesangs Allé 26,"56.1641171,10.180192",56.1641171,10.180192,klassisk,koncert
04/11/1985,4. nov.,1985,Kurt og Grethe og Stjernetrioen,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,musikteater,forestilling
04/11/1985,4. nov.,1985,Bits & Pieces,Café Himmelblå,Mejlgade 20,"56.1582695,10.2074661",56.1582695,10.2074661,jazz,koncert
04/11/1985,4. nov.,1985,Hans Bennetsen; Niels Schriver,Fatter Eskild,Skolegade 25,"56.155218,10.2091098",56.155218,10.2091098,N/A,koncert
05/11/1985,5. nov.,1985,Verners Workshop; Jens Klüvers Jazzgruppe,Jazzbar Bent J,Nørre Allé 66,"56.1598911,10.2008777",56.1598911,10.2008777,jazz,koncert
05/11/1985,5. nov.,1985,The Glenn Miller Orchestra,Musikhuset,Thomas Jensens Allé 2,"56.1529864,10.1964921",56.1529864,10.1964921,jazz,koncert
05/11/1985,5. nov.,1985,Niels Hausgaard,Mårslet-Hallen,Testrupvej 6,"56.0681345,10.1541769",56.0681345,10.1541769,folk/folkemusik/spillemandsmusik,koncert
05/11/1985,5. nov.,1985,N/A,Hjortshøj kirke,Gammel Kirkevej 1,"56.2523225,10.2623789",56.2523225,10.2623789,N/A,fællessang
05/11/1985,5. nov.,1985,Red Tape; Søsted Kvarteten,Café Jorden,Badstuegade 3,"56.1582565,10.2031095",56.1582565,10.2031095,N/A,koncert
05/11/1985,5. nov.,1985,Kurt og Grethe og Stjernetrioen,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,musikteater,forestilling
05/11/1985,5. nov.,1985,Gary Snider; Ole Frimer; Jørgen Nielsen,Fatter Eskild,Skolegade 25,"56.155218,10.2091098",56.155218,10.2091098,N/A,koncert
05/11/1985,5. nov.,1985,N/A,Statsbiblioteket,Victor Albecks Vej 1,"56.1701747,10.1966641",56.1701747,10.1966641,klassisk,pladekoncert
06/11/1985,6. nov.,1985,N/A,Borum forsamlingshus,Borum Byvej 13,"56.1886434,10.0083683",56.1886434,10.0083683,N/A,fællessang
06/11/1985,6. nov.,1985,Gary Moore,Vejlby-Risskov Hallen,Vejlby Centervej 51,"56.1927599,10.2056007",56.1927599,10.2056007,pop/rock/beat,koncert
06/11/1985,6. nov.,1985,Aarhus Symfoniorkester,Sct. Lukas Kirke,Sankt Lucas Kirkeplads 1,"56.1447833,10.1892033",56.1447833,10.1892033,klassisk,koncert
06/11/1985,6. nov.,1985,Cotton Club,Svend Tveskæg,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
06/11/1985,6. nov.,1985,N/A,Hjortshøj kirke,Gammel Kirkevej 1,"56.2523225,10.2623789",56.2523225,10.2623789,N/A,fællessang
06/11/1985,6. nov.,1985,N/A,Sognegården,Bøggildsvej 18,"56.2684,10.2080941",56.2684,10.2080941,N/A,N/A
06/11/1985,6. nov.,1985,Oz,Abbedissen,Klostertorvet 7,"56.1581556,10.2036502",56.1581556,10.2036502,jazz,koncert
06/11/1985,6. nov.,1985,Tvilum Byorkester,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,N/A,koncert
07/11/1985,7. nov.,1985,Lisbeth Munk; Carsten Pedersen,Skt. Johannes Kirke,Peter Sabroes Gade 20,"56.1691206,10.2077047",56.1691206,10.2077047,klassisk,koncert
07/11/1985,7. nov.,1985,Det Neodrepressionistiske Danseorkester,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,pop/rock/beat,koncert
07/11/1985,7. nov.,1985,Silage,Motown,Frederiksgade 72,"56.1542223,10.1987111",56.1542223,10.1987111,pop/rock/beat,koncert
07/11/1985,7. nov.,1985,Grashoppers,Motown,Frederiksgade 72,"56.1542223,10.1987111",56.1542223,10.1987111,N/A,koncert
07/11/1985,7. nov.,1985,N/A,Borum forsamlingshus,Borum Byvej 13,"56.1886434,10.0083683",56.1886434,10.0083683,N/A,fællessang
07/11/1985,7. nov.,1985,Uno Mondo,Café Himmelblå,Mejlgade 20,"56.1582695,10.2074661",56.1582695,10.2074661,N/A,koncert
07/11/1985,7. nov.,1985,Børge Biceps,Svend Tveskæg,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
07/11/1985,7. nov.,1985,Aarhus Privatorkester,Aarhus Domkirke,Store Torv,"56.1570414,10.2107384",56.1570414,10.2107384,klassisk,koncert
07/11/1985,7. nov.,1985,Frode Veddinge,Abbedissen,Klostertorvet 7,"56.1581556,10.2036502",56.1581556,10.2036502,folk/folkemusik/spillemandsmusik,koncert
07/11/1985,7. nov.,1985,D.N.D,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,N/A,koncert
07/11/1985,7. nov.,1985,N/A,Café Paradis,Paradisgade 9,"56.1600663,10.2067786",56.1600663,10.2067786,pop/rock/beat,spil til dans
07/11/1985,7. nov.,1985,Uffe Steen Jensen; Jens Jefsen,Cassiopeia,Christiansgade 24,"56.1551407,10.2006329",56.1551407,10.2006329,jazz,koncert
08/11/1985,8. nov.,1985,New Orleans Fans,Cassiopeia,Christiansgade 24,"56.1551407,10.2006329",56.1551407,10.2006329,jazz,koncert
08/11/1985,8. nov.,1985,Bent Eriksens Trio,Jazzbar Bent J,Nørre Allé 66,"56.1598911,10.2008777",56.1598911,10.2008777,jazz,koncert
08/11/1985,8. nov.,1985,Diner Dance,Hotel Royal,Store Torv 4,"56.1574427,10.2073855",56.1574427,10.2073855,N/A,koncert
08/11/1985,8. nov.,1985,N/A,Fronthuset,Mejlgade 53,"56.1599711,10.2102918",56.1599711,10.2102918,ikkevestlig musik,workshop
08/11/1985,8. nov.,1985,Ole Skov,Rendez-Vous,Borgporten,"56.1576814,10.2074325",56.1576814,10.2074325,N/A,koncert
08/11/1985,8. nov.,1985,N/A,Café Himmelblå,Mejlgade 20,"56.1582695,10.2074661",56.1582695,10.2074661,pop/rock/beat,N/A
08/11/1985,8. nov.,1985,Bo Stief; Eef Albers,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,jazz,koncert
08/11/1985,8. nov.,1985,På Slaget 12,Musikcaféen,Mejlgade 51-53,"56.1598092,10.2101701",56.1598092,10.2101701,pop/rock/beat,koncert
08/11/1985,8. nov.,1985,N/A,Sognegården,Kirkepladsen 2,"56.2626112,10.3035705",56.2626112,10.3035705,N/A,fællessang
08/11/1985,8. nov.,1985,N/A,Skødstrup Skole,Rosenbakken 4,"56.27132,10.3059679",56.27132,10.3059679,musikteater,forestilling
08/11/1985,8. nov.,1985,Poul Ehlers Kvartet,Abbedissen,Klostertorvet 7,"56.1581556,10.2036502",56.1581556,10.2036502,jazz,koncert
08/11/1985,8. nov.,1985,Pyramide Pop,Motown,Frederiksgade 72,"56.1542223,10.1987111",56.1542223,10.1987111,N/A,koncert
08/11/1980,8. nov.,1980,N/A,Skæring forsamlingshus,Egå Møllevej 7,"56.2299819,10.2906797",56.2299819,10.2906797,musikteater,forestilling
08/11/1985,8. nov.,1985,Niels Hausgaard; Christian Alvad,Egå forsamlingshus,Egå Mosevej 6,"56.2171682,10.2625084",56.2171682,10.2625084,folk/folkemusik/spillemandsmusik,koncert
08/11/1985,8. nov.,1985,N/A,Tranbjerg Kro,Tranbjerg Hovedgade 37,"56.095539,10.1340585",56.095539,10.1340585,underholdningsmusik,spil til dans
08/11/1985,8. nov.,1985,Gangway; News; Tøsedrengene,Vejlby-Risskov Hallen,Vejlby Centervej 51,"56.1927599,10.2056007",56.1927599,10.2056007,pop/rock/beat,koncert
08/11/1985,8. nov.,1985,Thorup-Thorup 13,Vestergade 58,Vestergade 58,"56.1575526,10.1983342",56.1575526,10.1983342,jazz,koncert
08/11/1985,8. nov.,1985,Ole & Michael,Restaurant Aakrogen,Aakrogs Strandvej,"56.204044, 10.283115",56.204044,10.283115,klassisk,spil til spisning
08/11/1985,8. nov.,1985,Børge Biceps,Svend Tveskæg,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
08/11/1985,8. nov.,1985,Neander's Jazzband,Svend Tveskæg,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
09/11/1985,9. nov.,1985,N/A,Ridehuset,Vester Allé 1,"56.1531739,10.1992689",56.1531739,10.1992689,pop/rock/beat,koncert
09/11/1985,9. nov.,1985,Diner Dance,Hotel Royal,Store Torv 4,"56.1574427,10.2073855",56.1574427,10.2073855,N/A,koncert
09/11/1985,9. nov.,1985,N/A,Café Himmelblå,Mejlgade 20,"56.1582695,10.2074661",56.1582695,10.2074661,pop/rock/beat,N/A
09/11/1985,9. nov.,1985,Det Jyske Musikkonservatorium,Det Jyske Musikkonservatorium,Fuglesangs Allé 26,"56.1641171,10.180192",56.1641171,10.180192,klassisk,matiné
09/11/1985,9. nov.,1985,N/A,Skødstrup Skole,Rosenbakken 4,"56.27132,10.3059679",56.27132,10.3059679,musikteater,forestilling
09/11/1985,9. nov.,1985,Frode Veddinge,Abbedissen,Klostertorvet 7,"56.1581556,10.2036502",56.1581556,10.2036502,folk/folkemusik/spillemandsmusik,koncert
09/11/1985,9. nov.,1985,Poison Girls,Huset,Vester Allé 15,"56.1561067,10.1954298",56.1561067,10.1954298,pop/rock/beat,koncert
09/11/1985,9. nov.,1985,Rip-Off,Svend Tveskæg,Klostergade 34,"56.1589393,10.2039969",56.1589393,10.2039969,jazz,koncert
